user,activity,timestamp,x-axis,y-axis,z-axis
,Walking,-1.6035986017229267,-0.1434517669334059,0.8540436408336615,-0.4538147872466338
,Walking,-1.603288321584427,0.30277548248701247,0.3303645063843914,-0.3269856699493963
,Walking,-1.6029780414459271,0.9776595522626141,0.09460457732954071,0.35023395637358923
,Walking,-1.6026677613074274,0.5633056778007971,0.0820863510080442,-0.09486445527331998
,Walking,-1.6023574811689276,0.1974547652325038,0.2343914379195849,-0.18579853937322616
,Walking,-1.6020472010304279,0.021458303504574824,0.3658328142952982,-0.36288070314672766
,Walking,-1.601736920891928,0.3720654280491892,0.4983173761978027,-0.15947551502851648
,Walking,-1.6014266407534283,0.7975056938009546,0.5650812499124507,-0.1499035061758948
,Walking,-1.6011163606149286,1.3130228887835496,0.5692539920196161,1.2811118172910498
,Walking,-1.6008060804764288,1.1314832314106464,0.6088950420376884,0.5368881289997124
,Walking,-1.600495800337929,0.36652223240421505,1.2254176883713908,-0.42749176290192414
,Walking,-1.6001855201994293,-0.3180624297500913,1.317218014729032,-1.7532149889900301
,Walking,-1.5998752400609295,-0.4718861088981237,0.24586647871429004,-0.18579853937322616
,Walking,-1.5995649599224298,0.22932814019110512,-0.12133482671627387,-0.22647957699686844
,Walking,-1.59925467978393,-0.14899496257838005,-0.3132809636458867,-0.2863046323257541
,Walking,-1.5989443996454302,-0.8432802171113911,-0.1734941030558426,-0.7122590262674199
,Walking,-1.5986341195069305,-0.775376070460458,0.2583847050357865,1.0848856358123051
,Walking,-1.5983238393684307,2.4258194145121084,1.1774311541389877,0.3358759430946567
,Walking,-1.598013559229931,0.5051021235285685,-0.03683679904617247,-0.19537054822584787
,Walking,-1.5977032790914312,-0.41783995135962587,1.0459897777632743,-0.2623746101941998
,Walking,-1.5977032790914312,-0.41783995135962587,1.0459897777632743,-0.2623746101941998
,Walking,-1.5973309429252316,-0.3762659840223198,0.4701513669744356,-0.9204502188119419
,Walking,-1.5970206627867318,-0.10464939741858689,0.5014469327781768,-0.40834774519668077
,Walking,-1.596710382648232,0.20854115652245203,0.35331458797380155,-0.33416467658886256
,Walking,-1.5964001025097323,0.521731710463491,0.19057764579434716,-0.20494255707846956
,Walking,-1.5960898223712325,0.6215092320730256,0.05809308389184263,-0.1810125349469153
,Walking,-1.5957795422327328,0.21408435216742616,0.20309587211584368,0.05828768636862729
,Walking,-1.595469262094233,0.340192053090588,0.5337856841087094,0.05828768636862729
,Walking,-1.5951589819557332,0.6215092320730256,0.5223106433140043,0.24494185899475052
,Walking,-1.5948487018172335,1.063579084759713,0.529612942001544,0.06785969522124899
,Walking,-1.5945384216787337,1.4238868016830326,0.6026359288769402,1.2500027885200293
,Walking,-1.594228141540234,0.6907991776352023,0.8144025908155891,0.0319646620239176
,Walking,-1.5939178614017342,0.10183464035669981,1.396500114765176,-1.02095631176447
,Walking,-1.5936075812632344,-0.4386269350282788,1.036601108022152,-1.8944021195662004
,Walking,-1.5932973011247347,-0.1753251418920072,-0.09734155960007221,0.5823551710496655
,Walking,-1.592987020986235,0.09074824906675158,-0.34979245708358486,-0.24083759027580093
,Walking,-1.5926767408477351,-0.6672837553834622,-0.34979245708358486,-0.499281829296587
,Walking,-1.5923664607092354,-1.422544162011189,-0.11716208460910836,-0.47295880495187725
,Walking,-1.5920561805707356,2.123715251861018,1.036601108022152,1.230858770814786
,Walking,-1.5917459004322358,1.5555376982511684,0.5254401998943784,0.49142108694975933
,Walking,-1.591435620293736,0.16419559136265893,1.0856308277813465,0.15161477268168888
,Walking,-1.5911253401552363,-0.7254873096556906,0.2782052300448227,-1.095139380372288
,Walking,-1.5908150600167366,-0.5467192501052747,0.5223106433140043,-0.46338679609925554
,Walking,-1.5905047798782368,-0.14899496257838005,0.4941446340906373,-0.3892037274914374
,Walking,-1.590194499739737,0.36652223240421505,0.2343914379195849,-0.44424277839401216
,Walking,-1.5898842196012373,0.5425186941321442,0.046618043097137477,-0.2863046323257541
,Walking,-1.5895739394627375,0.345735248735562,0.16554119315135415,-0.07811343978123199
,Walking,-1.5892636593242377,0.16419559136265893,0.5181379012068388,0.3454479519472784
,Walking,-1.588953379185738,0.340192053090588,0.7017385539221207,0.40048700284985317
,Walking,-1.5886430990472382,1.2478903399551033,0.3418395471790965,0.05828768636862729
,Walking,-1.5883328189087385,1.6622442144169205,0.5932472591358178,1.259574797372651
,Walking,-1.5880225387702387,0.8127494818246334,0.824834446083503,-0.003930371173413785
,Walking,-1.587712258631739,0.25011512385975815,1.3891978160776366,-0.8486601524172792
,Walking,-1.5874019784932392,-0.48851569583304616,1.1450924028084548,-2.157632363013297
,Walking,-1.5870916983547394,-0.3915097720459987,-0.012843531929970902,0.8766944432677829
,Walking,-1.5867814182162396,0.12955061858157055,-0.3570947557711245,-0.2719466190468215
,Walking,-1.5864711380777399,-0.41783995135962587,-0.4050812900035277,-0.47295880495187725
,Walking,-1.58616085793924,-1.2465477002832597,-0.14115535172530994,-1.0759953626670447
,Walking,-1.5858505778007403,1.2271033562864506,0.9698372343075039,2.5709400101818245
,Walking,-1.5855402976622406,2.023937730251483,0.7340773052526534,0.9484845096624457
,Walking,-1.5852300175237408,0.10183464035669981,0.4701513669744356,-0.46338679609925554
,Walking,-1.584919737385241,-0.620166592401182,0.8091866631816323,-1.0137773051250036
,Walking,-1.5846094572467413,-0.6257097880461562,0.4899718919834717,-0.4179197540493024
,Walking,-1.5842991771082415,-0.11712158761977873,0.4857991498763063,-0.3174136610967746
,Walking,-1.5839888969697418,0.3831518193391375,0.31784628006289484,-0.4179197540493024
,Walking,-1.583678616831242,0.5536050854220923,0.10607961812424586,-0.33416467658886256
,Walking,-1.5833683366927422,0.4108677975640082,0.04244530098997198,-0.15947551502851648
,Walking,-1.5830580565542425,0.22932814019110512,0.3658328142952982,-0.013502380026035491
,Walking,-1.5823754402495431,0.9929033402862929,0.45450358407256497,0.012820644318674196
,Walking,-1.5823754402495431,0.9929033402862929,0.45450358407256497,0.012820644318674196
,Walking,-1.5820651601110434,1.3712264430557781,0.6182837117788108,1.159068704420123
,Walking,-1.5817548799725436,0.8293790687595558,0.5650812499124507,0.38134298514460974
,Walking,-1.5814445998340438,0.521731710463491,1.0741557869866414,-0.5638928890517835
,Walking,-1.581134319695544,-0.03120205512267953,1.3537295081667298,-1.6168138628401707
,Walking,-1.5807619835293443,-0.4039819622471905,0.39504200904545655,-0.949166245369807
,Walking,-1.5804517033908445,0.1558807978951977,-0.09734155960007221,-0.013502380026035491
,Walking,-1.5801414232523447,-0.28064585914651585,-0.26842398599385764,-0.13315249068380677
,Walking,-1.579831143113845,-1.0303630701292685,-0.21313515307391476,-0.8941271944672322
,Walking,-1.5795208629753452,-0.4303121415608177,0.4618058827601046,1.8673973595141293
,Walking,-1.5792105828368455,2.4313626101570827,1.0345147369685692,0.3358759430946567
,Walking,-1.5789003026983457,0.7268299493275342,-0.00554123324243125,-0.7481540594647512
,Walking,-1.578590022559846,-0.49821628821175096,1.1377901041209153,-0.36288070314672766
,Walking,-1.5782797424213462,-1.0400636625079733,0.5254401998943784,-0.7720840815963055
,Walking,-1.5779694622828464,-0.3651795927323715,0.44615809985823396,-0.0326463977312789
,Walking,-1.5776591821443466,0.15033760225022355,0.529612942001544,-0.2623746101941998
,Walking,-1.5773489020058469,0.5314323028421958,0.2583847050357865,-0.48013781159134356
,Walking,-1.5770386218673471,0.5743920690907454,0.04244530098997198,-0.36288070314672766
,Walking,-1.5767283417288473,0.3873092160728681,0.10190687601708036,-0.013502380026035491
,Walking,-1.5764180615903476,0.21824174890115683,0.5097924169925078,0.13247075497644548
,Walking,-1.5761077814518478,0.5633056778007971,0.6422769788950125,0.31433892317625783
,Walking,-1.575797501313348,1.1578134107242737,0.4221648327420323,0.46270506039189424
,Walking,-1.5754872211748483,1.4710039646653128,0.5254401998943784,0.8862664521204046
,Walking,-1.5751769410363485,0.7115861613038553,0.8822096500570286,-0.3269856699493963
,Walking,-1.5748666608978488,0.06441806975312442,1.4371843503100399,-0.8678041701225225
,Walking,-1.574556380759349,-0.6728269510284364,0.8655186816283665,-0.8295161347120358
,Walking,-1.5742461006208492,-0.3014328428151689,0.10190687601708036,-0.18579853937322616
,Walking,-1.5739358204823495,0.44274117252260947,-0.34979245708358486,-0.1499035061758948
,Walking,-1.5736255403438497,-0.444170130673253,-0.21313515307391476,-0.42749176290192414
,Walking,-1.57331526020535,-1.2091311296796843,-0.1380257951449358,-0.8845551856146106
,Walking,-1.5730049800668502,0.6215092320730256,0.6422769788950125,2.7839172071526574
,Walking,-1.5726946999283504,2.3315850885475484,1.0094782843255763,1.3074348416357595
,Walking,-1.5723844197898507,0.4191825910314694,0.1749298628924766,-1.3607626260325403
,Walking,-1.572074139651351,-0.5508766468390053,0.8696914237355321,-0.3174136610967746
,Walking,-1.5717638595128511,-0.8488234127563653,0.4983173761978027,-0.7218310351200415
,Walking,-1.5714535793743514,-0.14899496257838005,0.6182837117788108,-0.43467076954139044
,Walking,-1.5711432992358516,0.2722879064396547,0.4816264077691407,-0.5088538381492086
,Walking,-1.5708330190973518,0.48985833550488966,0.19892313000867817,-0.2623746101941998
,Walking,-1.570522738958852,0.4455127703450966,0.014279291766604908,-0.15947551502851648
,Walking,-1.5702124588203523,0.32494826506690905,0.14989341024948358,-0.07811343978123199
,Walking,-1.5699021786818526,0.25011512385975815,0.26255744714295204,-0.058969422075988584
,Walking,-1.5695918985433528,0.6478394113866528,0.5974200012429832,-0.14033149732327307
,Walking,-1.569281618404853,0.7864193025110062,0.5817722183411127,0.8671224344151612
,Walking,-1.5689713382663533,1.40725721474811,0.5890745170286522,1.4175129434409093
,Walking,-1.5686610581278535,0.6644689983215751,0.9020301750660645,0.1779377970263986
,Walking,-1.5683507779893537,0.2556583195047323,1.3808523318633057,-0.5997879222491149
,Walking,-1.568040497850854,-0.46495711434190606,1.2368927291660958,-1.911153135058288
,Walking,-1.5677302177123542,-0.15730975604584121,-0.012843531929970902,-0.003930371173413785
,Walking,-1.5674199375738544,0.43719797687763534,-0.3894335071016571,-0.16904752388113814
,Walking,-1.5671096574353547,-0.48851569583304616,-0.3299719320745487,-0.5543208801991618
,Walking,-1.5667993772968551,-1.1038104124251757,-0.41655633079823284,-0.48013781159134356
,Walking,-1.5664890971583554,0.5051021235285685,0.19057764579434716,2.2119896782085102
,Walking,-1.5661788170198556,2.4258194145121084,1.1690856699246566,1.2404307796674077
,Walking,-1.5658685368813559,0.7587033242861355,0.07061131021333913,0.05828768636862729
,Walking,-1.565558256742856,-0.2543156798328887,1.1492651449156204,0.2808368921920819
,Walking,-1.5652479766043563,-0.5993796087325289,0.7173863368239913,-0.9683102630750504
,Walking,-1.5649376964658566,-0.3540932014424233,0.4065170498401616,-0.6261109465938245
,Walking,-1.5646274163273568,0.10183464035669981,0.4816264077691407,-0.7481540594647512
,Walking,-1.564317136188857,0.35682164002551026,0.2698597458304917,-0.43467076954139044
,Walking,-1.5640068560503573,0.41363939538649525,0.011149735186230757,-0.10443646412594167
,Walking,-1.5636965759118575,0.3512784443805361,0.1415479260351526,-0.1810125349469153
,Walking,-1.5633862957733577,0.17112458591887658,0.39086926693829116,0.5632111533444222
,Walking,-1.563076015634858,0.876496231741836,0.5890745170286522,-0.04939741322336688
,Walking,-1.5627657354963582,1.0996098564520453,0.4701513669744356,0.25929987227368306
,Walking,-1.5624554553578585,1.461303372286608,0.5536062091177455,0.8862664521204046
,Walking,-1.5621451752193587,0.6907991776352023,0.749725088154524,0.15879377932115515
,Walking,-1.561834895080859,0.31940506942193486,1.3766795897561404,-0.7481540594647512
,Walking,-1.5615246149423592,-0.3651795927323715,1.2462813989072183,-1.8848301107135785
,Walking,-1.5612143348038594,-0.12543638108723992,0.13424562734761292,-0.08768544863385369
,Walking,-1.5609040546653596,0.187754172853799,-0.33727423076208835,-0.20494255707846956
,Walking,-1.5605937745268599,-0.7324163042119083,-0.3331014886549229,-0.43467076954139044
,Walking,-1.5602834943883601,-1.5223216836207236,-0.3331014886549229,-0.9395942365171852
,Walking,-1.5599732142498604,1.2478903399551033,0.824834446083503,1.893720383858839
,Walking,-1.5596629341113606,2.1348016431509658,0.9854850172093746,0.9676285273676891
,Walking,-1.5593526539728608,0.22378494454613096,0.9573190079860076,0.25451386784737223
,Walking,-1.559042373834361,-1.0608506461766263,0.19892313000867817,-1.5809188296428396
,Walking,-1.5587320936958613,-0.832193825821443,0.54943346701058,-0.3987757363440591
,Walking,-1.5584218135573615,-0.14899496257838005,0.5223106433140043,-0.36288070314672766
,Walking,-1.5581115334188618,0.3346488574456138,0.35331458797380155,-0.43467076954139044
,Walking,-1.557801253280362,0.7004997700139071,0.11755465891895092,-0.3437366854414843
,Walking,-1.5574909731418622,0.5106453191735427,0.026797518088101414,-0.44424277839401216
,Walking,-1.5571806930033625,0.31386187377696073,0.39086926693829116,0.3358759430946567
,Walking,-1.5568704128648627,0.6215092320730256,0.6506224631093435,0.05828768636862729
,Walking,-1.556560132726363,1.0261625141561377,0.43781261564390295,0.21383283022372995
,Walking,-1.5562498525878632,1.189686785682875,0.6777452868059192,1.1136016623701699
,Walking,-1.5558775164216634,0.6644689983215751,0.7299045631454879,0.31433892317625783
,Walking,-1.5555672362831636,0.3720654280491892,1.3370385397380677,-0.7672980771699947
,Walking,-1.5552569561446639,-0.38042338075605037,1.2170722041570599,-1.9566201771082414
,Walking,-1.554946676006164,-0.4386269350282788,0.09773413390991485,0.47227706924451596
,Walking,-1.5546363958676643,-0.1365227723771882,-0.33727423076208835,-0.3078416522441529
,Walking,-1.5543261157291646,-0.5730494294189017,-0.33727423076208835,-0.5184258470018304
,Walking,-1.5540158355906648,-1.3116802491117063,-0.20896241096674928,-0.3724527119993494
,Walking,-1.553705555452165,1.8950584315058343,0.8895119487445682,1.2404307796674077
,Walking,-1.5533952753136653,1.5458371058724636,0.5577789512249111,1.6998872045932494
,Walking,-1.5530849951751655,-1.326924037135385,0.2938530129466932,0.40048700284985317
,Walking,-1.5527747150366658,0.07966185777680329,1.317218014729032,-1.600062847348083
,Walking,-1.552464434898166,-0.2071985168506085,0.19057764579434716,-0.9395942365171852
,Walking,-1.5521541547596662,-0.057532234436306694,0.2823779721519881,-0.43467076954139044
,Walking,-1.5518438746211665,0.26674471079468054,0.3773078550900032,-0.5806439045438715
,Walking,-1.5515335944826667,0.26674471079468054,-0.021189016144301905,-0.3437366854414843
,Walking,-1.5515335944826667,0.26674471079468054,-0.021189016144301905,-0.3437366854414843
,Walking,-1.551099202288767,0.1974547652325038,0.28968027083952774,0.005641637679207917
,Walking,-1.5507889221502673,0.6062654440493467,0.4618058827601046,-0.10443646412594167
,Walking,-1.5504786420117675,0.8085920850909029,0.5056196748853423,0.041536670876539304
,Walking,-1.5501683618732678,1.195229981327849,0.5254401998943784,0.6637172462969501
,Walking,-1.549858081734768,1.2631341279787824,0.6506224631093435,0.9125894764651143
,Walking,-1.5495478015962683,0.6686263950553057,1.1179695791118793,-0.3892037274914374
,Walking,-1.5492375214577685,-0.18502573427071195,1.4444866489975794,-1.3607626260325403
,Walking,-1.5489272413192687,-0.8058636465078157,0.6735725446987536,-0.7481540594647512
,Walking,-1.548616961180769,-0.28064585914651585,-0.16097587673434607,-0.40834774519668077
,Walking,-1.5483066810422692,0.1434086076940059,-0.4582837518698878,-0.20494255707846956
,Walking,-1.5479964009037694,-0.832193825821443,-0.2819853978421455,-0.44424277839401216
,Walking,-1.5476861207652697,-1.0400636625079733,0.014279291766604908,0.6996122794942814
,Walking,-1.54737584062677,2.4313626101570827,1.2525405120679665,0.24494185899475052
,Walking,-1.5470655604882702,0.4247257866764435,-0.06187325168916548,0.005641637679207917
,Walking,-1.5467552803497704,-0.444170130673253,1.0741557869866414,0.4986000935892257
,Walking,-1.5464450002112706,-0.15730975604584121,0.6819180289130846,-1.4899847455429334
,Walking,-1.5461347200727709,-0.1365227723771882,0.22291639712487982,-0.6643989820043114
,Walking,-1.545824439934271,-0.004871875809052368,0.4941446340906373,-0.48970982044396527
,Walking,-1.5455141597957713,0.22932814019110512,0.22604595370525388,-0.43467076954139044
,Walking,-1.5452038796572716,0.32494826506690905,-0.0013684911352657481,-0.25040959912842264
,Walking,-1.5448935995187718,0.32494826506690905,0.3866965248311256,0.6996122794942814
,Walking,-1.544583319380272,0.521731710463491,0.41694890510807553,-0.14033149732327307
,Walking,-1.5442730392417723,0.8557092480731829,0.45450358407256497,0.1420427638290672
,Walking,-1.5439627591032725,1.306093894227332,0.41694890510807553,0.3358759430946567
,Walking,-1.5436524789647728,1.4654607690203385,0.6224564538859763,1.1494966955675014
,Walking,-1.543342198826273,0.5896358571144242,1.1972516791480237,-0.3437366854414843
,Walking,-1.5430319186877732,-0.23352869616423566,1.4444866489975794,-1.7532149889900301
,Walking,-1.5427216385492735,-0.7795334671941885,0.6381042367878469,0.4459540448998063
,Walking,-1.542411358410774,0.06441806975312442,-0.0764778490642447,-0.7672980771699947
,Walking,-1.5421010782722742,0.017300906770844185,-0.4290745571197293,-0.19537054822584787
,Walking,-1.5417907981337744,-0.8696103964250184,-0.3570947557711245,-0.5734648979044051
,Walking,-1.5414805179952746,-1.1301405917388028,-0.14115535172530994,0.07743170407387069
,Walking,-1.5411702378567749,2.352372072216201,1.2859224489252905,1.5802370939354782
,Walking,-1.540859957718275,0.7448453351737002,0.4221648327420323,0.6541452374443283
,Walking,-1.5405496775797753,-0.7795334671941885,0.8853392066374027,0.022392653171295896
,Walking,-1.5402393974412756,-0.4510991252294707,0.36166007218813256,-1.2123964888169039
,Walking,-1.5399291173027758,-0.014572468187757122,0.6819180289130846,-0.8845551856146106
,Walking,-1.539618837164276,0.15865239571768477,0.39504200904545655,-0.5806439045438715
,Walking,-1.5393085570257763,0.4191825910314694,0.20622542869621782,-0.36288070314672766
,Walking,-1.5389982768872765,0.6062654440493467,0.11025236023141137,-0.08768544863385369
,Walking,-1.5386879967487768,0.2612015151497064,0.1791026049996421,0.1875098058790203
,Walking,-1.538377716610277,0.10599203709043045,0.5254401998943784,0.4818490780971376
